project_id,name,developer,district,city,handover,price_from,price_per_m2,status,url,listing_urls
prj5864,Thủ Thiêm Dragon,CÔNG TY CỔ PHẦN ĐẦU TƯ THỦ THIÊM,Quận 2 (TP. Thủ Đức),TPHCM,2020,Từ 1 tỷ 872 triệu,39 - 46 triệu/m2,Đang bán,https://mogi.vn/thu-thiem-dragon-prj5864,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/thu-thiem-dragon-prj5864
prj5865,Galaxy Bình An,,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 9 tỷ 500 triệu,95 - 160 triệu/m2,,https://mogi.vn/galaxy-binh-an-prj5865,
prj5866,Datxanhhomes Riverside,CÔNG TY CỔ PHẦN TẬP ĐOÀN ĐẤT XANH,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 3 tỷ 185 triệu,65 - 70 triệu/m2,,https://mogi.vn/datxanhhomes-riverside-prj5866,
prj5869,The Palace Residence,Novaland Group,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 4 tỷ 180 triệu,55 triệu/m2,,https://mogi.vn/the-palace-residence-prj5869,
prj5870,Sadora Sala,Công ty Cổ phần Đầu tư Địa ốc Đại Quang Minh,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 8 tỷ 232 triệu,98 - 163 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/sadora-sala-prj5870,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/sadora-sala-prj5870; https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/sadora-sala-prj5870
prj5871,Thành Công Land 3,,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 1 tỷ 800 triệu,30 - 49 triệu/m2,,https://mogi.vn/thanh-cong-land-3-prj5871,
prj5872,Eco Smart City,,Quận 2 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/eco-smart-city-prj5872,
prj5873,Chung cư Golden Grand,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN BẤT ĐỘNG SẢN ĐÔNG DƯƠNG,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 1 tỷ 960 triệu,28 - 32 triệu/m2,,https://mogi.vn/chung-cu-golden-grand-prj5873,
prj5874,KDC Bái Tử Long Bình Trưng Đông,,Quận 2 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/kdc-bai-tu-long-binh-trung-dong-prj5874,
prj5875,Sari Town,,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 49 tỷ 123 triệu,438 - 866 triệu/m2,Cho thuê,https://mogi.vn/sari-town-prj5875,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/sari-town-prj5875
prj5876,An Phú New City,Công ty TNHH MTV Xây dựng và Kinh doanh Nhà Phú Nhuận,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 27 tỷ 881 triệu,221 - 393 triệu/m2,Đang bán,https://mogi.vn/an-phu-new-city-prj5876,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/an-phu-new-city-prj5876
prj5877,Sarica Condominium,Công ty Cổ phần Đầu tư Địa ốc Đại Quang Minh,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 12 tỷ 600 triệu,126 - 176 triệu/m2,Cho thuê,https://mogi.vn/sarica-condominium-prj5877,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/sarica-condominium-prj5877
prj5878,Senturia An Phú,,Quận 2 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/senturia-an-phu-prj5878,
prj5879,Căn hộ The Albany,Công Ty ĐTPT BĐS Tiến Phước,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 19 tỷ 800 triệu,100 - 207 triệu/m2,Đang bán,https://mogi.vn/can-ho-the-albany-prj5879,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/can-ho-the-albany-prj5879
prj5880,The Crest Residence,,Quận 2 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/the-crest-residence-prj5880,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/the-crest-residence-prj5880
prj5881,The Opera Residence,,Quận 2 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/the-opera-residence-prj5881,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/the-opera-residence-prj5881
prj5882,Thủ Thiêm Zeit River,,Quận 2 (TP. Thủ Đức),TPHCM,,,,Cho thuê,https://mogi.vn/thu-thiem-zeit-river-prj5882,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/thu-thiem-zeit-river-prj5882
prj5883,Khu biệt thự Sol Villas,,Quận 2 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/khu-biet-thu-sol-villas-prj5883,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/khu-biet-thu-sol-villas-prj5883
prj5884,The Global City,,Quận 2 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/the-global-city-prj5884,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/the-global-city-prj5884
prj5885,The Berkley Thảo Điền,,Quận 2 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/the-berkley-thao-dien-prj5885,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/the-berkley-thao-dien-prj5885
prj5886,Clarita Khang Điền,CÔNG TY TNHH KEPPEL LAND VIỆT NAM,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 3 tỷ 250 triệu,65 - 160 triệu/m2,Đang bán,https://mogi.vn/clarita-khang-dien-prj5886,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/clarita-khang-dien-prj5886
prj5887,The OpusK Residence,,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 13 tỷ 920 triệu,240 - 450 triệu/m2,,https://mogi.vn/the-opusk-residence-prj5887,
prj5888,Vivian Le Jardin Thảo Điền,,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 71 tỷ 300 triệu,310 triệu/m2,,https://mogi.vn/vivian-le-jardin-prj5888,
prj5889,Thạnh Mỹ Lợi Villas,Công ty TNHH MTV Xây dựng và Kinh doanh Nhà Phú Nhuận,Quận 2 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/thanh-my-loi-villas-prj5889,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/thanh-my-loi-villas-prj5889
prj5890,Eaton Park,CÔNG TY CỔ PHẦN GAMUDA LAND VIỆT NAM,Quận 2 (TP. Thủ Đức),TPHCM,,Từ 5 tỷ 900 triệu,118 - 328 triệu/m2,Đang bán,https://mogi.vn/eaton-park-prj5890,https://mogi.vn/ho-chi-minh/quan-2/mua-nha-dat/eaton-park-prj5890
prj5892,Palm Residence,,Quận 2 (TP. Thủ Đức),TPHCM,,Từ,181 - 225 triệu/m2,Cho thuê,https://mogi.vn/palm-residence-prj5892,https://mogi.vn/ho-chi-minh/quan-2/thue-nha-dat/palm-residence-prj5892
prj5893,Skypark Atria Saigon,,Quận 2 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/skypark-atria-saigon-prj5893,
prj5894,New Pearl Residence,,Quận 3,TPHCM,,,,,https://mogi.vn/new-pearl-residence-prj5894,
prj5895,DB Court,,Quận 3,TPHCM,,,,,https://mogi.vn/db-court-prj5895,
prj5896,PVC Sai Gon Building,,Quận 3,TPHCM,,,,,https://mogi.vn/pvc-sai-gon-building-prj5896,
prj5897,Pjico Building,### Dự án tại TPHCM,Quận 3,TPHCM,,,,,https://mogi.vn/pjico-building-prj5897,
prj5898,Bitexco Nam Long Building,,Quận 3,TPHCM,,,,,https://mogi.vn/bitexco-nam-long-building-prj5898,
prj5899,Pasteur Tower,,Quận 3,TPHCM,,,,,https://mogi.vn/pasteur-tower-prj5899,
prj5900,Kỳ Đồng Tower,,Quận 3,TPHCM,,,,Cho thuê,https://mogi.vn/ky-dong-tower-prj5900,https://mogi.vn/ho-chi-minh/quan-3/thue-nha-dat/ky-dong-tower-prj5900
prj5901,Four Square,,Quận 4,TPHCM,,,,,https://mogi.vn/four-square-prj5901,
prj5903,Tòa nhà D4 BVD,,Quận 4,TPHCM,,,,,https://mogi.vn/toa-nha-d4-bvd-prj5903,
prj5904,Tòa nhà Hà Phan,### Dự án tại TPHCM,Quận 5,TPHCM,,,,,https://mogi.vn/toa-nha-ha-phan-prj5904,
prj5905,Lottery Tower,,Quận 5,TPHCM,,,,,https://mogi.vn/lottery-tower-prj5905,
prj5906,Venus Luxury,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐỊA ỐC VIỆT VIETCOMREAL,Quận 5,TPHCM,,,,,https://mogi.vn/venus-luxury-prj5906,
prj5907,Tam Đức Plaza Apartment,,Quận 5,TPHCM,,,,,https://mogi.vn/tam-duc-plaza-apartment-prj5907,
prj5908,Stella Residence,,Quận 5,TPHCM,,,,Đang bán,https://mogi.vn/stella-residence-prj5908,https://mogi.vn/ho-chi-minh/quan-5/mua-nha-dat/stella-residence-prj5908
prj5909,Remax Plaza,Công Ty TNHH Sài Gòn Remax,Quận 6,TPHCM,,Từ,28 - 35 triệu/m2,Cho thuê,https://mogi.vn/remax-plaza-prj5909,https://mogi.vn/ho-chi-minh/quan-6/thue-nha-dat/remax-plaza-prj5909
prj5910,Asiana Capella,Công ty TNHH Một Thành Viên Gotec Land,Quận 6,TPHCM,,Từ 1 tỷ 849 triệu,43 - 54 triệu/m2,Đang bán,https://mogi.vn/asiana-capella-prj5910,https://mogi.vn/ho-chi-minh/quan-6/mua-nha-dat/asiana-capella-prj5910
prj5911,Ny'ah Bình Tây,### Dự án tại TPHCM,Quận 6,TPHCM,,,,,https://mogi.vn/ny-ah-bi-nh-tay-prj5911,
prj5912,Bình An Apartment,Công ty Cổ Phần địa ốc Vĩnh Tiến,Quận 7,TPHCM,,,,,https://mogi.vn/binh-an-apartment-prj5912,
prj5915,Chung cư Nam Khang,Công ty TNHH Phát Triển Phú Mỹ Hưng,Quận 7,TPHCM,,,,Cho thuê,https://mogi.vn/chung-cu-nam-khang-prj5915,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/chung-cu-nam-khang-prj5915
prj5916,Khu dân cư Savimex,Công ty CP hợp tác Kinh tế - XNK Savimex,Quận 7,TPHCM,,Từ,66 - 72 triệu/m2,Đang bán,https://mogi.vn/khu-dan-cu-savimex-prj5916,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/khu-dan-cu-savimex-prj5916
prj5917,KDC Thiên Phú Gia,,Quận 7,TPHCM,,,,,https://mogi.vn/kdc-thien-phu-gia-prj5917,
prj5918,KDC Nam Long Phú Thuận,CÔNG TY CỔ PHẦN TẬP ĐOÀN NAM LONG,Quận 7,TPHCM,,Từ 6 tỷ 648 triệu,83 - 110 triệu/m2,Cho thuê,https://mogi.vn/kdc-nam-long-phu-thuan-prj5918,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/kdc-nam-long-phu-thuan-prj5918
prj5919,Khu Biệt thự Lam Thiên Lục Địa,,Quận 7,TPHCM,,,,Cho thuê,https://mogi.vn/khu-biet-thu-lam-thien-luc-dia-prj5919,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/khu-biet-thu-lam-thien-luc-dia-prj5919
prj5920,The Grande,,Quận 7,TPHCM,,,,Đang bán,https://mogi.vn/the-grande-prj5920,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/the-grande-prj5920
prj5921,Citadel Residence,,Quận 7,TPHCM,,,,,https://mogi.vn/citadel-residence-prj5921,
prj5922,Vincity quận 7,,Quận 7,TPHCM,,,,,https://mogi.vn/vincity-quan-7-prj5922,
prj5924,Nhà phố Thuận Phát,,Quận 7,TPHCM,,,,,https://mogi.vn/nha-pho-thuan-phat-prj5924,
prj5926,City House,,Quận 7,TPHCM,,,,,https://mogi.vn/city-house-prj5926,
prj5927,The Peak,,Quận 7,TPHCM,,,,Cho thuê,https://mogi.vn/the-peak-prj5927,https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/the-peak-prj5927
prj5928,Sunshine Sky City,,Quận 7,TPHCM,,,,Đang bán,https://mogi.vn/sunshine-sky-city-prj5928,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/sunshine-sky-city-prj5928
prj5930,Venica Garden,,Quận 7,TPHCM,,,,,https://mogi.vn/venica-garden-prj5930,
prj5931,Sunshine Royal Garden Sky Villa,,Quận 7,TPHCM,,,,,https://mogi.vn/sunshine-royal-garden-sky-villa-prj5931,
prj5932,Khu nhà ở và nghỉ ngơi giải trí Tân Phong,,Quận 7,TPHCM,,,,Đang bán,https://mogi.vn/khu-nha-o-va-nghi-ngoi-giai-tri-tan-phong-prj5932,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/khu-nha-o-va-nghi-ngoi-giai-tri-tan-phong-prj5932
prj5933,The Horizon,Công ty TNHH Phát Triển Phú Mỹ Hưng,Quận 7,TPHCM,2024,Từ 6 tỷ 784 triệu,128 - 176 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/the-horizon-prj5933,https://mogi.vn/ho-chi-minh/quan-7/mua-nha-dat/the-horizon-prj5933; https://mogi.vn/ho-chi-minh/quan-7/thue-nha-dat/the-horizon-prj5933
prj5934,RCL Tạ Quang Bửu,CÔNG TY CỔ PHẦN ĐỊA ỐC CHỢ LỚN,Quận 8,TPHCM,,,,,https://mogi.vn/rcl-ta-quang-buu-prj5934,
prj5935,Căn hộ Khang Gia,CTCP ĐT&PT Địa Ốc Khang Gia,Quận 8,TPHCM,,,,Đang bán,https://mogi.vn/can-ho-khang-gia-prj5935,https://mogi.vn/ho-chi-minh/quan-8/mua-nha-dat/can-ho-khang-gia-prj5935
prj5936,Samland Giai Việt,Công ty Cổ phần Địa ốc Sacom,Quận 8,TPHCM,,,,Đang bán; Cho thuê,https://mogi.vn/samland-giai-viet-prj5936,https://mogi.vn/ho-chi-minh/quan-8/mua-nha-dat/samland-giai-viet-prj5936; https://mogi.vn/ho-chi-minh/quan-8/thue-nha-dat/samland-giai-viet-prj5936
prj5937,Chung Cư Số 51,,Quận 8,TPHCM,,,,Đang bán,https://mogi.vn/chung-cu-so-51-prj5937,https://mogi.vn/ho-chi-minh/quan-8/mua-nha-dat/chung-cu-so-51-prj5937
prj5938,Khu dân cư VHome,,Quận 8,TPHCM,,,,,https://mogi.vn/khu-dan-cu-vhome-prj5938,
prj5939,Chung Cư Bình Đông Xanh,Công ty TNHH MTV Xây dựng Thương mại Sài Gòn 5,Quận 8,TPHCM,,Từ,33 - 33 triệu/m2,Cho thuê,https://mogi.vn/chung-cu-binh-dong-xanh-prj5939,https://mogi.vn/ho-chi-minh/quan-8/thue-nha-dat/chung-cu-binh-dong-xanh-prj5939
prj5942,Đức Long Newland,,Quận 8,TPHCM,,,,,https://mogi.vn/duc-long-newland-prj5942,
prj5943,Saigon Skyview,,Quận 8,TPHCM,,,,,https://mogi.vn/saigon-skyview-prj5943,
prj5944,The Pegasuite 2,,Quận 8,TPHCM,,,,Đang bán,https://mogi.vn/the-pegasuite-2-prj5944,https://mogi.vn/ho-chi-minh/quan-8/mua-nha-dat/the-pegasuite-2-prj5944
prj5945,Khu dân cư An Phước,,Quận 8,TPHCM,,,,,https://mogi.vn/khu-dan-cu-an-phuoc-prj5945,
prj5947,Phước Bình Home,### Dự án tại TPHCM,Quận 8,TPHCM,,,,,https://mogi.vn/phuoc-binh-home-prj5947,
prj5948,Jamona Eco,,Quận 8,TPHCM,,,,,https://mogi.vn/jamona-eco-prj5948,
prj5949,Bình Tiên Riverside,,Quận 8,TPHCM,,,,,https://mogi.vn/binh-tien-riverside-prj5949,
prj5950,MT Eastmark City,công ty TNHH Xây dựng & Kinh doanh nhà Điền Phúc Thành,Quận 9 (TP. Thủ Đức),TPHCM,2024,Từ 1 tỷ 620 triệu,36 - 46 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/mt-eastmark-city-prj5950,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/mt-eastmark-city-prj5950; https://mogi.vn/ho-chi-minh/quan-9/thue-nha-dat/mt-eastmark-city-prj5950
prj5951,TDH - Phúc Thịnh Đức,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/tdh-phuc-thinh-duc-prj5951,
prj5952,Green Building,,Quận 9 (TP. Thủ Đức),TPHCM,,Từ 1 tỷ 146 triệu,24 - 37 triệu/m2,,https://mogi.vn/green-building-prj5952,
prj5953,Phúc An Viên,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/phuc-an-vien-prj5953,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/phuc-an-vien-prj5953
prj5954,Ehome 2,,Quận 9 (TP. Thủ Đức),TPHCM,,Từ 1 tỷ 167 triệu,26 - 30 triệu/m2,Đang bán,https://mogi.vn/ehome-2-prj5954,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/ehome-2-prj5954
prj5955,Cao ốc Bình Minh,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/cao-oc-binh-minh-prj5955,
prj5956,Khu dân cư C.T.C,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/khu-dan-cu-c-t-c-prj5956,
prj5957,Khu dân cư Thanh Trúc,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/khu-dan-cu-thanh-truc-prj5957,
prj5958,KDC Khang Điền - Intresco,Công ty Cổ Phần Đầu Tư và Kinh Doanh Nhà Khang Điền,Quận 9 (TP. Thủ Đức),TPHCM,,Từ 7 tỷ 560 triệu,63 - 100 triệu/m2,Đang bán,https://mogi.vn/kdc-khang-dien-intresco-prj5958,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/kdc-khang-dien-intresco-prj5958
prj5959,Peach Garden,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/peach-garden-prj5959,
prj5960,Dự án Trí Minh,### Dự án tại TPHCM,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/du-an-tri-minh-prj5960,
prj5961,Khu dân cư Phước Thiện,Công Ty CP Đầu Tư TMDV Địa Ốc Thái Dương,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/khu-dan-cu-phuoc-thien-prj5961,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/khu-dan-cu-phuoc-thien-prj5961
prj5962,Green Home Riverside,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/green-home-riverside-prj5962,
prj5963,KDC Chợ Long Trường Mới,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/kdc-cho-long-truong-moi-prj5963,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/kdc-cho-long-truong-moi-prj5963
prj5964,KDC Thái Dương Xanh,,Quận 9 (TP. Thủ Đức),TPHCM,,Từ 2 tỷ 763 triệu,51 - 56 triệu/m2,,https://mogi.vn/kdc-tha-i-duong-xanh-prj5964,
prj5965,Valencia Riverside,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/valencia-riverside-prj5965,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/valencia-riverside-prj5965
prj5967,Tăng Long River View,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/tang-long-river-view-prj5967,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/tang-long-river-view-prj5967
prj5968,Việt Nhân Villa Riverside,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/viet-nhan-villa-riverside-prj5968,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/viet-nhan-villa-riverside-prj5968
prj5969,I-Home Xa Lộ Hà Nội,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/i-home-xa-lo-ha-noi-prj5969,
prj5970,Samsung Village,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/samsung-village-prj5970,
prj5971,TDL Residence,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/tdl-residence-prj5971,
prj5972,Tháp Mười Merita,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/thap-muoi-merita-prj5972,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/thap-muoi-merita-prj5972
prj5973,Camland Garden,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/camland-garden-prj5973,
prj5974,Liên Phường Star,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/lien-phuong-star-prj5974,
prj5975,Centana City Điền Phúc Thành,,Quận 9 (TP. Thủ Đức),TPHCM,,Từ 5 tỷ 256 triệu,43 - 104 triệu/m2,Đang bán,https://mogi.vn/centana-city-dien-phuc-thanh-prj5975,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/centana-city-dien-phuc-thanh-prj5975
prj5977,KDC Vườn Lan,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/kdc-vuon-lan-prj5977,
prj5978,Singa City,### Dự án tại TPHCM,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/singa-city-prj5978,
prj5979,Blue Diamond Riverside,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/blue-diamond-riverside-prj5979,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/blue-diamond-riverside-prj5979
prj5980,Harbor View Tân Cảng,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/harbor-view-tan-cang-prj5980,
prj5981,Đại Phúc Green Stone,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/dai-phuc-green-stone-prj5981,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/dai-phuc-green-stone-prj5981
prj5982,Ginza Tam Đa,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/ginza-tam-da-prj5982,
prj5983,Rio Vista,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/rio-vista-prj5983,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/rio-vista-prj5983
prj5984,Rio Casa,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/rio-casa-prj5984,
prj5985,Quang Trung Diamond,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/quang-trung-diamond-prj5985,
prj5986,Tam Đa BCR,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/tam-da-bcr-prj5986,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/tam-da-bcr-prj5986
prj5987,Rio Porto,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/rio-porto-prj5987,
prj5988,Diamond Island Quận 9,,Quận 9 (TP. Thủ Đức),TPHCM,,Từ 1 tỷ 932 triệu,34 - 51 triệu/m2,Đang bán,https://mogi.vn/diamond-island-quan-9-prj5988,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/diamond-island-quan-9-prj5988
prj5989,Tăng Long Garden,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/tang-long-garden-prj5989,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/tang-long-garden-prj5989
prj5990,Khu dân cư Long Thuận,### Dự án tại TPHCM,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/khu-dan-cu-long-thuan-prj5990,
prj5991,Phố Đông Residences,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/pho-dong-residences-prj5991,
prj5992,Rio Centro Gò Cát,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/rio-centro-go-cat-prj5992,
prj5993,Dragon Riverside,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/dragon-riverside-prj5993,
prj5994,Khu Dân Cư Gò Cát 2,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/khu-dan-cu-go-cat-2-prj5994,
prj5995,Dragon Village,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Cho thuê,https://mogi.vn/dragon-village-prj5995,https://mogi.vn/ho-chi-minh/quan-9/thue-nha-dat/dragon-village-prj5995
prj5996,KDC Thương Mại Thịnh Vượng,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/kdc-thuong-mai-thinh-vuong-prj5996,
prj5997,Việt Nhân SHTP Open,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/viet-nhan-shtp-open-prj5997,
prj5998,Tín Hưng Villa,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/tin-hung-villa-prj5998,
prj5999,Khu biệt thự Phú Vinh,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/khu-biet-thu-phu-vinh-prj5999,
prj6001,Khu Dân Cư An Việt,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/khu-dan-cu-an-viet-prj6001,
prj6002,PTM Hoàng Hữu Nam,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/ptm-hoang-huu-nam-prj6002,
prj6003,Căn Hộ Citrine Apartment,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/can-ho-citrine-apartment-prj6003,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/can-ho-citrine-apartment-prj6003
prj6004,Khu dân cư Việt Nhân,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/khu-dan-cu-viet-nhan-prj6004,
prj6005,Việt Nhân Eco.2,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/viet-nhan-eco-2-prj6005,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/viet-nhan-eco-2-prj6005
prj6006,Vanda Luxury Housing,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/vanda-luxury-housing-prj6006,
prj6007,TDH - Tocontap,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/tdh-tocontap-prj6007,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/tdh-tocontap-prj6007
prj6008,Green Town 2,### Dự án tại TPHCM,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/green-town-2-prj6008,
prj6009,Khu dân cư Đại Việt II,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/khu-dan-cu-dai-viet-ii-prj6009,
prj6010,New City Lò Lu,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/new-city-lo-lu-prj6010,
prj6011,Khu Dân Cư Đảo Thịnh Vượng,,Quận 9 (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/khu-dan-cu-dao-thinh-vuong-prj6011,https://mogi.vn/ho-chi-minh/quan-9/mua-nha-dat/khu-dan-cu-dao-thinh-vuong-prj6011
prj6012,Long Trường Riverside,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/long-truong-riverside-prj6012,
prj6014,Homy Garden,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/homy-garden-prj6014,
prj6015,Long Thuận Riverside,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/long-thuan-riverside-prj6015,
prj6016,Tecco Vina Garden,,Quận 9 (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/tecco-vina-garden-prj6016,
